,District_Name,Year,Kharif,Rabi,Autumn,Summer,Whole Year,Winter
1050,bhind,1991,27.52933333333333,19.269,22.79925,31.0645,28.028257094702,18.59125
1051,bhind,1992,27.340000000000003,19.8625,22.823500000000003,30.6275,27.918104757891825,18.631
1052,bhind,1993,27.857666666666663,20.12,22.9895,30.753,28.15925872982432,18.362
1053,bhind,1994,27.222,20.12675,22.8305,29.86975,27.930771560818688,19.27775
1054,bhind,1995,27.860333333333333,19.849,23.375,30.77775,28.05181429673489,18.186
1055,bhind,1996,27.23333333333333,19.100250000000003,22.3295,29.7005,27.44265119139457,18.13225
1056,bhind,1997,27.197333333333333,18.55175,22.019,30.19775,27.09830426594955,17.679000000000002
1057,bhind,1998,28.23933333333333,19.8435,23.51375,30.65,27.99160868882913,17.933249999999997
1058,bhind,1999,27.786,19.96325,23.281,30.25125,28.233550724069094,18.71675
1059,bhind,2000,28.31233333333333,20.7765,23.96325,29.89375,28.192045893672425,18.383000000000003
1060,bhind,2001,28.78033333333333,20.3595,24.0615,30.09025,28.102503824472706,18.8905
1061,bhind,2002,27.90566666666666,20.4075,23.46275,30.867,28.615291985372725,19.0215
1062,bhiwani,1985,27.604,18.7395,22.5305,30.609250000000003,25.277083333333334,18.1915
1063,bhiwani,1986,28.513666666666666,19.24725,23.09075,30.91225,27.019506944444444,16.889
1064,bhiwani,1987,30.409,20.00575,24.158,33.21425,28.33654224537037,18.0395
1065,bhiwani,1988,28.09166666666667,19.856,23.20875,30.4,28.012378520447527,18.3765
1066,bhiwani,1989,28.166666666666668,19.0025,22.9205,30.5785,27.18011487670396,16.74075
1067,bhiwani,1990,27.891,19.6545,22.7815,30.67125,27.27217623972533,17.3885
1068,bhiwani,1991,28.374333333333336,19.12025,23.02125,31.53525,27.499764686643783,17.443250000000003
1069,bhiwani,1992,27.90533333333333,19.42275,22.80325,30.802,27.26281372388698,17.5255
1070,bhiwani,1993,28.61566666666667,19.539,22.876,31.02975,27.71306781032392,17.6
1071,bhiwani,1994,27.724000000000004,19.564,22.78225,30.483500000000003,27.504838984193658,18.1895
1072,bhiwani,1995,28.169666666666668,19.364,23.297,31.2925,27.58773658201613,17.08925
1073,bhiwani,1996,28.05333333333333,18.7975,22.4845,30.40075,27.277728048501345,17.537750000000003
1074,bhiwani,1997,27.483666666666664,17.604499999999998,21.53175,30.40725,26.27631067070844,16.45075
1075,bhiwani,1998,28.593,19.24075,23.106,31.00325,27.367442555892367,16.947
1076,bhiwani,1999,29.009,19.69825,23.73525,31.21075,27.97370354632436,17.6725
1077,bhiwani,2000,28.754,19.83725,23.5515,30.54525,27.77455862886036,17.3185
1078,bhiwani,2001,29.462666666666667,19.7815,24.0745,30.79925,27.696713219071693,17.725
1079,bhiwani,2002,28.607,19.8455,23.25775,31.292250000000003,28.087809434922644,17.91525
1080,bhojpur,1985,28.164666666666665,20.85275,23.75825,30.36475,26.31983333333333,20.4505
1081,bhojpur,1986,27.415000000000003,20.39475,23.302,29.6225,27.657236111111114,19.1145
1082,bhojpur,1987,28.03533333333333,20.3405,23.62825,30.6435,28.279936342592592,19.594
1083,bhojpur,1988,28.739666666666665,21.06675,24.288,30.16375,28.54041136188272,20.06675
1084,bhojpur,1989,28.417333333333332,20.28075,23.7905,29.9045,28.11028428015689,18.916
1085,bhojpur,1990,28.136,20.69475,23.82775,29.9885,28.01410702334641,19.36525
1086,bhojpur,1991,27.85233333333333,20.05925,23.12775,29.75775,27.940842251945536,19.53475
1087,bhojpur,1992,28.441333333333333,20.5765,24.044,30.40725,28.1124868543288,18.882
1088,bhojpur,1993,28.43733333333333,20.90075,23.698500000000003,30.68975,28.629040571194064,20.10275
1089,bhojpur,1994,28.247,21.120500000000003,23.93025,30.095,28.48208671426617,20.046
1090,bhojpur,1995,28.136666666666667,20.589,24.035,30.495,28.45575722618885,19.4985
1091,bhojpur,1996,28.15433333333333,20.921,24.0235,29.7575,28.2575631021824,19.8185
1092,bhojpur,1997,28.00633333333333,20.71575,23.857,30.5425,28.1181302585152,19.14775
1093,bhojpur,1998,29.241333333333333,21.67725,24.917,30.78575,28.4815941882096,19.28975
1094,bhojpur,1999,28.555666666666667,21.4395,24.582750000000004,30.0365,28.78904951568413,20.042250000000003
1095,bhojpur,2000,28.72066666666667,21.737250000000003,24.645000000000003,30.11875,28.658504126307008,19.44675
1096,bhojpur,2001,29.293333333333333,22.136,25.43975,29.88525,28.76962534385892,19.99575
1097,bhojpur,2002,28.24066666666667,20.953500000000005,24.02925,30.7675,28.893718778654904,20.163
1098,bhopal,1985,25.499666666666663,21.407,23.354750000000003,28.244750000000003,26.19458333333333,22.277
1099,bhopal,1986,26.186,21.30275,23.4875,27.9225,27.84571527777777,20.80375
1100,bhopal,1987,27.349,21.654,24.015,29.25425,28.687059606481483,21.40425
1101,bhopal,1988,26.85533333333333,21.578750000000003,23.65125,28.61225,28.88692163387346,22.11
1102,bhopal,1989,26.670333333333332,21.579750000000004,23.97725,27.965,28.25391013615612,20.75425
1103,bhopal,1990,26.218,22.162750000000003,23.4235,27.18725,27.91924251134634,21.384500000000003
1104,bhopal,1991,26.542666666666666,21.29325,23.682500000000005,28.3275,28.42402020927886,21.42725
1105,bhopal,1992,26.015,21.5205,23.3065,28.45725,28.308085017439907,21.436
1106,bhopal,1993,26.101666666666663,21.72775,23.256,28.101,28.307007084786655,20.984250000000003
1107,bhopal,1994,25.837000000000003,21.50525,23.09875,27.2205,27.92666725706556,21.3795
1108,bhopal,1995,26.96933333333333,21.283,23.9415,29.212,28.239055604755464,20.18325
1109,bhopal,1996,26.041,21.174750000000003,23.233,28.68575,28.577504633729617,21.58
1110,bhopal,1997,26.07733333333333,20.701500000000003,22.8855,27.7795,27.632542052810805,20.66775
1111,bhopal,1998,27.400666666666663,21.8655,24.309,28.988,28.6421285044009,20.96175
1112,bhopal,1999,25.89033333333333,21.5415,23.371,27.68325,28.402177375366737,21.45275
1113,bhopal,2000,27.362333333333336,23.02775,24.842749999999995,27.944,28.61534811461389,21.387
1114,bhopal,2001,27.38033333333333,22.42725,24.8415,27.59175,28.510529009551156,22.1795
1115,bhopal,2002,26.576000000000004,22.57325,24.644250000000003,28.51,29.107460750795926,22.188
1116,bidar,1985,26.811,24.661,25.4425,27.45725,27.68125,26.50925
1117,bidar,1986,27.683333333333337,25.3045,26.61,27.6285,30.223937500000005,25.8435
1118,bidar,1987,27.573666666666668,24.791500000000003,25.883750000000003,28.2865,30.224994791666663,25.57675
1119,bidar,1988,26.773,24.394000000000005,25.122750000000003,27.48025,30.146082899305554,26.04475
1120,bidar,1989,26.602000000000004,24.654,25.3815,26.96375,29.7578402416088,25.15225
1121,bidar,1990,26.406,24.571250000000003,25.3925,26.81275,29.42623668680073,25.643
1122,bidar,1991,27.325666666666667,24.64375,25.6375,27.33175,30.03143639056673,25.95025
1123,bidar,1992,26.76233333333333,24.166,25.254,27.81375,29.948869699213887,25.004999999999995
1124,bidar,1993,26.606666666666666,24.2205,24.87125,27.77775,29.857155808267823,24.888250000000003
1125,bidar,1994,26.588000000000005,23.81275,24.632,27.06425,29.576012984022324,25.4605
1126,bidar,1995,27.268,24.271,25.74825,28.39925,29.901584415335197,25.127
1127,bidar,1996,26.448666666666668,24.5505,25.0315,27.813,30.1897153679446,26.3065
1128,bidar,1997,26.86,25.222,26.34975,27.7785,29.94747628066205,25.464250000000003
1129,bidar,1998,26.98266666666667,24.67125,25.20125,28.370500000000003,30.564289690055165,25.936
1130,bidar,1999,26.374,24.11625,25.004,26.95325,29.74735747417127,25.61
1131,bidar,2000,27.07033333333333,24.897,25.605500000000003,26.89975,29.766446456180944,25.44825
1132,bidar,2001,26.80966666666667,24.865,25.76275,27.3885,30.10595387134842,26.088500000000003
1133,bidar,2002,26.684,24.5405,25.484,27.3955,30.152746155945703,25.928
1134,bijapur,1985,26.181,24.9395,25.46025,26.4805,26.967916666666667,26.27675
1135,bijapur,1986,26.949,25.35325,26.30375,26.68275,29.539659722222225,25.85875
1136,bijapur,1987,27.037333333333333,24.70425,25.56075,27.448,29.627388310185182,25.57
1137,bijapur,1988,26.262666666666664,24.69525,25.20975,26.47075,29.463532359182096,25.8535
1138,bijapur,1989,25.95733333333333,24.677,25.12725,26.00025,29.00771102993184,25.01825
1139,bijapur,1990,26.059,24.68675,25.3015,26.01975,28.68314258582765,25.1395
1140,bijapur,1991,26.65,24.76075,25.47425,26.2845,29.23284521548564,25.85525
1141,bijapur,1992,26.555666666666667,24.202,25.34125,26.979750000000003,29.161737101290477,24.554250000000003
1142,bijapur,1993,25.968666666666667,24.34525,24.83975,26.816000000000003,29.15547809177421,24.72125
1143,bijapur,1994,26.37333333333333,23.97175,24.83,26.5175,29.012789840981185,25.327
1144,bijapur,1995,26.749666666666663,24.26,25.5335,27.592,29.369149153415105,25.042
1145,bijapur,1996,25.909333333333336,24.577000000000005,24.926250000000003,26.88,29.5900957627846,26.142000000000003
1146,bijapur,1997,26.50433333333333,25.34825,26.2635,26.93075,29.462591313565383,25.5215
1147,bijapur,1998,26.44033333333333,24.633000000000003,25.038000000000004,27.36375,29.827382609463783,25.786
1148,bijapur,1999,26.011,24.2165,24.9705,26.188,29.209198550788653,25.65075
1149,bijapur,2000,26.463000000000005,24.80625,25.321,26.246,29.176016545899056,25.388
1150,bijapur,2001,26.202,24.85875,25.49675,26.5685,29.44858471215825,25.844
1151,bijapur,2002,26.334,24.743,25.49925,26.6455,29.65846539267985,26.072000000000003
1152,bijnor,1985,27.212,18.356,21.98175,29.87625,24.65516666666667,17.90125
1153,bijnor,1986,27.534,18.496,22.03175,29.83075,26.05993055555556,16.544999999999998
1154,bijnor,1987,29.023,20.0055,23.791,31.517250000000004,27.658994212962963,18.26525
1155,bijnor,1988,28.102,19.8365,22.9265,29.79425,27.585582851080247,18.36575
1156,bijnor,1989,27.84933333333333,18.5955,22.45525,29.783,26.59254857092336,16.714000000000002
1157,bijnor,1990,27.347666666666665,19.55075,22.21975,29.95125,26.559379047576943,17.19075
1158,bijnor,1991,27.644666666666662,17.94025,22.0115,30.166,26.483031587298083,16.792
1159,bijnor,1992,27.201000000000004,18.85,22.22325,29.56725,26.344669298941508,16.9215
1160,bijnor,1993,27.80666666666666,18.91225,22.533,30.06425,26.67813910824513,16.892249999999997
1161,bijnor,1994,27.67233333333333,19.186,22.405,30.38075,27.00242825902043,17.857
1162,bijnor,1995,27.544666666666668,18.95525,22.69475,30.098750000000003,26.89011902158504,16.776
1163,bijnor,1996,26.91133333333333,18.23475,21.8135,28.848750000000003,26.25534325179875,16.94625
1164,bijnor,1997,27.045,17.414250000000003,21.193000000000005,30.048,25.9521119376499,16.35925
1165,bijnor,1998,28.075333333333333,18.69225,23.4895,30.52725,26.80700932813749,16.243000000000002
1166,bijnor,1999,28.639,19.69175,23.52675,30.66925,28.18508411067812,18.71975
1167,bijnor,2000,28.872666666666664,20.389750000000003,23.989,30.127,27.544590342556507,17.38375
1168,bijnor,2001,29.362,20.134,24.1485,30.687,27.58204919521304,17.881500000000003
1169,bijnor,2002,28.039,19.60275,22.65125,30.71925,27.75450409960109,17.88975
1170,bikaner,1985,29.25266666666667,19.8185,23.82725,32.09825,26.332000000000004,18.80375
1171,bikaner,1986,29.331,19.37175,23.425500000000003,31.911,27.87575,16.94325
1172,bikaner,1987,31.32733333333333,20.2835,24.396,33.64225,29.035562499999997,18.5175
1173,bikaner,1988,29.81733333333333,20.277,24.006,32.6385,29.228713541666664,18.798
1174,bikaner,1989,29.482,19.76825,23.82975,31.946250000000003,28.17222612847221,17.46775
1175,bikaner,1990,29.26533333333333,20.34225,23.6705,32.06475,28.466685510706025,18.194000000000003
1176,bikaner,1991,29.57133333333333,19.95075,23.827,33.219,28.87772379255884,18.347
1177,bikaner,1992,28.650666666666663,20.085,23.50975,32.1155,28.36481031604657,18.1325
1178,bikaner,1993,29.94233333333333,21.0375,24.7815,32.39975,29.008650859670546,18.66675
1179,bikaner,1994,28.43733333333333,20.324,23.507,31.76325,28.75230423830588,19.09475
1180,bikaner,1995,30.04233333333333,20.3455,24.40825,32.928250000000006,28.79585868652549,18.0565
1181,bikaner,1996,29.52733333333333,19.6445,23.56575,31.72875,28.436738223877125,18.8425
1182,bikaner,1997,28.394,17.9255,21.983,31.81375,27.22689485198976,17.143
1183,bikaner,1998,30.098666666666663,19.88325,23.89425,32.67475,28.53232457099914,17.783250000000002
1184,bikaner,1999,30.171666666666667,20.627,25.024,32.253750000000004,28.910193714249925,18.1305
1185,bikaner,2000,29.798666666666666,20.3075,24.164,32.10125000000001,28.95434947618749,18.208
1186,bikaner,2001,30.399999999999995,20.2475,24.975,31.963,28.66169578968229,18.28025
1187,bikaner,2002,30.14,20.19225,24.177250000000004,32.90175,29.09539131580685,18.43875
1188,bilaspur,1985,27.890666666666664,18.04975,22.072,30.79975,24.605833333333337,17.01175
1189,bilaspur,1986,27.63133333333333,17.406,21.52575,30.4455,25.66548611111111,15.21925
1190,bilaspur,1987,29.43166666666667,18.456,22.91375,32.212,26.88504050925926,16.523
1191,bilaspur,1988,27.715333333333334,18.62675,22.167250000000003,30.4695,26.903003375771604,16.884
1192,bilaspur,1989,27.37566666666667,17.68975,21.8545,29.98325,25.808166947980965,15.4345
1193,bilaspur,1990,27.374,18.32075,21.576,30.65925,26.296513912331747,16.335749999999997
1194,bilaspur,1991,27.561666666666667,17.41225,21.60125,30.6975,26.011626159360983,15.8625
1195,bilaspur,1992,27.614666666666665,18.5,22.12325,30.3835,26.17605217994675,16.1885
1196,bilaspur,1993,27.987333333333336,18.16825,21.9775,30.76575,26.454171014995563,16.0095
1197,bilaspur,1994,27.554,18.341,21.9445,30.866,26.59651425124963,16.85425
1198,bilaspur,1995,27.69233333333333,18.30575,22.38775,30.753750000000004,26.44062618760414,15.74825
1199,bilaspur,1996,27.22966666666667,17.644000000000002,21.42675,29.91725,26.15488551563368,16.3885
1200,bilaspur,1997,27.430666666666667,17.1845,21.235,30.66475,25.8719071263028,15.81525
1201,bilaspur,1998,28.52733333333333,18.067,22.77675,31.3195,26.6001589271919,15.51125
1202,bilaspur,1999,29.02133333333333,19.03625,23.3415,31.317,27.784679910599323,17.5185
1203,bilaspur,2000,29.04833333333333,19.735,23.5905,30.837,27.318389992549942,16.403750000000002
1204,bilaspur,2001,29.31,19.483,23.505000000000003,31.11,27.370199166045825,17.15975
1205,bilaspur,2002,28.125333333333334,19.2995,22.45425,31.211,27.419433263837156,16.82025
1206,birbhum,1985,27.779666666666667,22.334,24.51725,28.9875,26.3445,22.09275
1207,birbhum,1986,27.39533333333333,21.799,24.07775,29.10625,28.20720833333333,21.6775
1208,birbhum,1987,28.06433333333333,22.67675,25.0895,29.238,28.888850694444443,22.14075
1209,birbhum,1988,29.159666666666663,23.3265,25.78325,29.433750000000003,29.33440422453704,22.491
1210,birbhum,1989,28.482333333333333,22.14375,24.6825,29.06375,29.09778368537809,22.02
1211,birbhum,1990,28.162000000000003,22.2035,24.60275,29.478,28.64339864044818,21.62025
1212,birbhum,1991,28.205666666666666,21.891,24.51225,29.15525,28.954533220037344,21.8565
1213,birbhum,1992,28.304,21.7515,24.53775,29.493,28.72521110166978,21.1245
1214,birbhum,1993,28.067,22.17475,24.51525,29.38175,28.71093425847248,21.83275
1215,birbhum,1994,28.16,22.33575,24.525,29.2155,28.80974452153937,21.846000000000004
1216,birbhum,1995,27.951000000000004,21.931,24.611,29.25025,28.732562043461616,21.3005
1217,birbhum,1996,27.930333333333333,21.86125,24.3565,28.95125,28.6177135036218,21.6855
1218,birbhum,1997,27.74533333333333,21.89275,24.2875,29.17925,28.56147612530182,21.388
1219,birbhum,1998,28.93466666666667,22.637,25.409750000000003,29.9725,29.11720634377514,21.338
1220,birbhum,1999,28.063333333333336,22.56275,24.843000000000004,29.0225,29.28935052864793,22.661250000000003
1221,birbhum,2000,28.243666666666662,22.566,24.6905,29.1785,28.959445877387324,21.70375
1222,birbhum,2001,28.826666666666668,22.83475,25.4355,29.2495,29.199870489782278,22.01725
1223,birbhum,2002,28.049333333333333,22.34325,24.6515,29.45125,29.18957254081519,22.43225
1224,bishnupur,1985,22.179,17.25175,19.3445,21.975,19.410500000000003,15.917750000000002
1225,bishnupur,1986,21.587,16.51225,18.59,22.35025,21.056541666666664,16.207749999999997
1226,bishnupur,1987,21.659666666666663,17.19125,19.1295,22.41025,21.24312847222222,15.746
1227,bishnupur,1988,21.742,17.787499999999998,19.71525,22.14125,21.593677372685185,16.38875
1228,bishnupur,1989,21.94,16.3075,18.78975,22.16625,21.167139781057102,15.178
1229,bishnupur,1990,22.039666666666665,17.45325,19.515,22.34575,21.050011648421428,15.30775
1230,bishnupur,1991,22.387,16.43725,18.915,22.346,21.09525097070178,15.5975
1231,bishnupur,1992,22.05933333333333,16.2915,18.64425,22.553,21.027770914225147,14.822500000000002
1232,bishnupur,1993,22.026,17.412,19.704750000000004,21.91025,20.88923090951876,15.312
1233,bishnupur,1994,22.192666666666668,17.02675,19.315,22.7795,21.32935257579323,15.7225
1234,bishnupur,1995,22.365666666666662,17.50625,19.68425,22.36525,21.76319604798277,15.928250000000002
1235,bishnupur,1996,22.11266666666667,17.5625,19.93,22.319000000000003,21.585433003998563,16.0225
1236,bishnupur,1997,21.932,17.12675,19.32975,22.4545,21.16428608366655,15.368000000000002
1237,bishnupur,1998,22.75133333333333,17.9165,20.36325,22.8395,21.758357173638878,15.59725
1238,bishnupur,1999,22.220333333333333,17.7075,19.7295,22.669000000000004,22.21977976446991,17.25175
1239,bishnupur,2000,21.759,16.7915,19.04425,22.37925,21.186648313705827,15.27675
1240,bishnupur,2001,22.81233333333333,17.33125,19.75925,23.16475,21.825637359475483,16.18725
1241,bishnupur,2002,22.018,17.42075,19.4235,22.484,21.67496977995629,16.466499999999996
1242,bokaro,1985,25.621333333333336,20.23825,22.384500000000003,27.343499999999995,24.720916666666668,20.4995
1243,bokaro,1986,25.12833333333333,19.713,21.937,27.00975,26.186409722222223,19.62175
1244,bokaro,1987,25.577,19.9615,22.321,27.50675,26.671617476851853,19.80075
1245,bokaro,1988,26.86833333333333,20.8485,23.36,27.4975,27.11480145640432,20.3435
1246,bokaro,1989,26.316666666666663,20.19925,22.656,27.2925,27.161400121367038,20.229750000000003
1247,bokaro,1990,25.89933333333333,20.322750000000003,22.467,27.46725,26.75920001011393,20.0765
1248,bokaro,1991,25.640666666666664,19.2285,21.73775,27.286,26.68126666750949,19.97275
1249,bokaro,1992,26.18133333333333,20.1205,22.66475,27.8375,26.902688888959123,19.552750000000003
1250,bokaro,1993,26.06433333333333,20.110750000000003,22.157,27.95925,27.14655740741327,20.36025
1251,bokaro,1994,25.916,20.60625,22.60375,27.228,27.03662978395111,20.4015
1252,bokaro,1995,25.889,19.98575,22.5075,27.79425,26.93463581532925,19.58175
1253,bokaro,1996,25.885666666666665,20.0625,22.334,27.2245,26.841886317944105,20.03325
1254,bokaro,1997,25.868,20.425,22.784,27.63075,26.76440719316201,19.69325
1255,bokaro,1998,26.750333333333334,20.782750000000004,23.3285,28.1545,27.00870059943017,19.405
1256,bokaro,1999,26.096,20.64275,23.014,27.26475,27.30389171661918,20.52825
1257,bokaro,2000,26.31733333333333,20.81725,22.96275,27.380000000000003,27.112490976384933,19.68
1258,bokaro,2001,26.88133333333333,21.1765,23.7995,27.07,27.21712424803208,20.165
1259,bokaro,2002,25.86766666666667,20.423500000000004,22.64425,27.81375,27.40542702066934,20.70325
1260,budaun,1985,27.31733333333333,19.12025,22.60425,30.46225,25.504833333333327,18.58475
1261,budaun,1986,28.39366666666667,19.25625,22.924000000000007,30.761750000000003,27.14090277777777,17.291
1262,budaun,1987,29.73933333333333,20.2515,24.159250000000004,32.618750000000006,28.64074189814814,18.8135
1263,budaun,1988,28.664666666666665,20.28425,23.517,30.6785,28.47431182484568,19.0425
1264,budaun,1989,28.38133333333333,19.05125,22.93875,30.39525,27.396609318737134,17.39175
1265,budaun,1990,28.067666666666664,20.11975,23.00075,30.64775,27.503800776561437,17.872
1266,budaun,1991,28.26733333333333,18.578000000000003,22.7065,31.3355,27.56423339804678,17.5435
1267,budaun,1992,27.78833333333333,19.326,22.732,30.7865,27.454269449837227,17.61225
1268,budaun,1993,28.391,19.66975,23.18125,31.098500000000005,27.6867724541531,17.686999999999998
1269,budaun,1994,28.164666666666665,20.0795,23.10975,30.98425,27.963064371179424,18.7645
1270,budaun,1995,28.567666666666668,19.81225,23.65375,31.349,28.10167203093162,17.67375
1271,budaun,1996,27.938666666666663,19.007,22.734,30.2755,27.515306002577635,17.738
1272,budaun,1997,27.62333333333333,18.29325,22.059000000000005,30.7925,26.9022755002148,17.04775
1273,budaun,1998,28.645,19.54625,23.90475,31.099,27.71710629168456,17.08125
1274,budaun,1999,28.886666666666667,20.104,23.884,31.19075,28.56392552430705,18.7295
1275,budaun,2000,29.01033333333333,20.6855,24.26775,30.628,28.183493793692254,17.85125
1276,budaun,2001,29.58333333333333,20.286250000000003,24.33625,31.0685,28.08245781614102,18.1675
1277,budaun,2002,28.50166666666667,20.06125,23.295,31.515500000000003,28.44220481801176,18.31075
1278,bundi,1985,26.443,21.155,23.96625,29.202,26.329666666666668,21.5745
1279,bundi,1986,27.867,21.17425,24.3565,29.294,27.983555555555554,19.316
1280,bundi,1987,29.22866666666667,21.4025,24.6065,31.05625,28.975879629629635,20.53625
1281,bundi,1988,27.83333333333333,21.35025,24.21425,29.123,28.753906635802466,20.74275
1282,bundi,1989,27.619333333333334,21.2035,24.41325,28.911,28.127492219650204,19.43575
1283,bundi,1990,26.956333333333333,21.625250000000005,23.61575,28.682250000000003,28.01954101830418,20.00725
1284,bundi,1991,27.33,20.776,23.72025,29.84525,28.10504508485868,20.06175
1285,bundi,1992,26.66033333333333,21.13875,23.38925,29.7785,28.21275375707156,20.1815
1286,bundi,1993,27.672,21.795,24.14575,29.04725,28.40872947975596,20.23875
1287,bundi,1994,26.667666666666666,21.329,23.4885,28.196250000000003,28.126644123313,20.702
1288,bundi,1995,27.92233333333333,21.314,24.49575,30.0785,28.404887010276084,19.39275
1289,bundi,1996,26.71133333333333,20.78675,23.44775,29.0115,28.267490584189677,20.4205
1290,bundi,1997,26.652999999999995,19.681,22.599,28.94075,27.279040882015806,19.331
1291,bundi,1998,28.48033333333333,21.83775,24.77725,30.17675,28.777420073501315,20.11375
1292,bundi,1999,27.547,21.3695,24.131,29.2455,28.72611833945844,20.233
1293,bundi,2000,28.406666666666663,22.43625,25.03575,29.606,28.871509861621536,20.262
1294,bundi,2001,28.825666666666663,21.88875,25.17775,29.004,28.49204248846846,20.54625
1295,bundi,2002,28.33966666666667,22.351,25.36875,30.52625,29.431086874039043,20.775
1296,buxar,1985,27.931,20.70875,23.60075,30.15125,26.169083333333333,20.3425
1297,buxar,1986,27.213666666666665,20.2805,23.156,29.38075,27.475673611111105,19.04925
1298,buxar,1987,27.944333333333333,20.23525,23.497750000000003,30.595749999999995,28.159306134259257,19.4245
1299,buxar,1988,28.497666666666664,20.92175,24.124,29.93775,28.381525511188272,19.95075
1300,buxar,1989,28.218,20.16475,23.6135,29.70325,27.932793792599018,18.814
1301,buxar,1990,27.902666666666665,20.57075,23.60625,29.71775,27.840482816049917,19.307
1302,buxar,1991,27.62633333333333,19.96975,23.01325,29.6345,27.82820690133749,19.459
1303,buxar,1992,28.157666666666668,20.4815,23.865250000000003,30.122499999999995,27.951433908444795,18.8235
1304,buxar,1993,28.328666666666663,20.766,23.56475,30.5145,28.43728615903707,19.88975
1305,buxar,1994,27.991666666666664,20.913500000000003,23.695500000000003,29.8965,28.33985717991975,19.982
1306,buxar,1995,27.902666666666665,20.46,23.836,30.3125,28.28157143165998,19.30625
1307,buxar,1996,27.93766666666667,20.69625,23.75175,29.58775,28.086547619304994,19.69625
1308,buxar,1997,27.753666666666664,20.52875,23.62775,30.416,27.95596230160875,19.04125
1309,buxar,1998,28.97,21.475250000000003,24.73925,30.55325,28.336163525134054,19.20125
1310,buxar,1999,28.311,21.32975,24.44725,29.81575,28.610263627094508,19.9465
1311,buxar,2000,28.50733333333333,21.556,24.46625,29.87325,28.47302196892454,19.312
1312,buxar,2001,29.02933333333333,21.967,25.26825,29.68475,28.58775183074371,19.907
1313,buxar,2002,27.999,20.77525,23.812,30.5835,28.73039598589531,20.01575
1314,cachar,1985,26.48466666666667,21.008000000000003,23.35575,26.444,23.53466666666667,19.57225
1315,cachar,1986,25.79233333333333,20.42,22.65075,26.728,25.57480555555556,19.97975
1316,cachar,1987,26.044,21.17375,23.340000000000003,26.85975,25.91873379629629,19.857
1317,cachar,1988,26.070666666666668,21.61375,23.763,26.59775,26.134811149691355,20.20425
1318,cachar,1989,26.38233333333333,20.03125,22.8075,26.6485,25.72206759580761,18.9215
1319,cachar,1990,26.283666666666665,21.1315,23.4555,26.7545,25.589088966317306,19.12075
1320,cachar,1991,26.513,20.106250000000003,22.74125,26.725250000000003,25.498007413859774,19.324
1321,cachar,1992,26.371,20.068,22.65,26.752,25.427500617821647,18.55425
1322,cachar,1993,26.233,21.0245,23.5715,26.282,25.33362505148514,19.19425
1323,cachar,1994,26.694,20.94975,23.39525,27.38375,26.015218754290427,19.624
1324,cachar,1995,26.765,21.33025,23.73325,26.85125,26.359351562857537,19.842
1325,cachar,1996,26.49833333333333,21.27475,23.898,26.847,26.201695963571456,19.99325
1326,cachar,1997,26.639333333333337,21.0345,23.50275,27.18875,25.91597466363095,19.33575
1327,cachar,1998,27.333666666666662,21.81325,24.54875,27.5175,26.522664555302573,19.5615
1328,cachar,1999,26.669666666666668,21.68775,23.918,27.2585,26.964555379608544,21.35275
1329,cachar,2000,26.273666666666667,20.682,23.175999999999995,27.03625,25.89279628163404,19.2295
1330,cachar,2001,27.305666666666667,21.195,23.8935,27.78675,26.4992330234695,20.0585
1331,cachar,2002,26.51,21.256,23.49725,27.029,26.301686085289123,20.36825
1332,chamarajanagar,1985,24.160666666666668,23.51875,23.80925,23.91675,24.67308333333333,24.6965
1333,chamarajanagar,1986,24.232,23.66525,24.07375,24.10625,26.794923611111116,24.227
1334,chamarajanagar,1987,24.796333333333333,23.80075,24.45425,24.765,27.07266030092593,23.90675
1335,chamarajanagar,1988,24.19233333333333,23.52575,23.832,24.1565,26.986888358410496,24.502
1336,chamarajanagar,1989,24.157333333333337,23.53,23.872,23.8595,26.684240696534207,23.87975
1337,chamarajanagar,1990,24.19533333333333,23.478,23.95325,24.023000000000003,26.79702005804452,24.2395
1338,chamarajanagar,1991,24.023,23.450750000000003,23.65325,23.859250000000003,26.85716833817038,24.562
1339,chamarajanagar,1992,24.05033333333333,23.00625,23.61475,23.989,26.58401402818086,23.6155
1340,chamarajanagar,1993,24.093,23.23325,23.583,24.09525,26.73825116901508,23.89
1341,chamarajanagar,1994,24.295666666666666,23.15125,23.537,24.09625,26.72327093075125,24.05175
1342,chamarajanagar,1995,24.454,23.76925,24.15775,24.4925,26.98785591089594,24.197250000000004
1343,chamarajanagar,1996,24.1,23.5245,23.75,24.2295,26.974321325908,24.219750000000005
1344,chamarajanagar,1997,24.618666666666662,24.15425,24.59375,24.76375,27.229193443825665,24.49475
1345,chamarajanagar,1998,24.36,23.97675,24.07275,24.540750000000003,27.48651612031881,25.05925
1346,chamarajanagar,1999,24.604333333333333,23.650749999999995,24.10325,24.29025,26.915293010026563,24.38175
1347,chamarajanagar,2000,24.187,23.68475,23.94075,23.94025,26.847857750835548,24.35425
1348,chamarajanagar,2001,24.328333333333333,23.7575,24.079,24.36475,27.176404812569626,24.87525
1349,chamarajanagar,2002,24.99833333333333,24.13025,24.57275,24.778,27.354533734380805,24.5835
1350,chamba,1985,23.92033333333333,13.39725,17.55325,26.6025,19.81208333333333,12.179
1351,chamba,1986,23.43733333333333,12.44925,16.987,25.928,20.28742361111111,10.003
